,date,spx,dax,ftse,nikkei
3836,23/09/2008,1188.217531,6068.53,5136.12,12090.59
3837,24/09/2008,1185.86818,6052.87,5095.57,12115.03
3838,25/09/2008,1209.179476,6173.03,5197.02,12006.53
3839,26/09/2008,1213.012846,6063.5,5088.47,11893.16
3840,29/09/2008,1106.391034,5807.08,4818.77,11743.61
3841,30/09/2008,1166.361418,5831.02,4902.45,11259.86
3842,01/10/2008,1161.064801,5806.33,4959.59,11368.26
3843,02/10/2008,1114.279333,5660.63,4870.34,11154.76
3844,03/10/2008,1099.23371,5797.03,4980.25,10938.14
3845,06/10/2008,1056.887447,5387.01,4589.19,10473.09
3846,07/10/2008,996.232226,5326.63,4605.22,10155.9
3847,08/10/2008,984.941548,5013.62,4366.69,9203.32
3848,09/10/2008,909.916609,4887.0,4313.8,9157.49
3849,10/10/2008,899.216329,4544.31,3932.06,8276.43
3850,13/10/2008,1003.353202,5062.45,4256.9,8276.43
3851,14/10/2008,998.012038,5199.19,4394.21,9447.57
3852,15/10/2008,907.839873,4861.63,4079.59,9547.47
3853,16/10/2008,946.426801,4622.81,3861.39,8458.45
3854,17/10/2008,940.552025,4781.33,4063.01,8693.82
3855,20/10/2008,985.396096,4835.01,4282.67,9005.59
3856,21/10/2008,955.05422,4784.41,4229.73,9306.25
3857,22/10/2008,896.783652,4571.07,4040.89,8674.69
3858,23/10/2008,908.113922,4519.7,4087.83,8460.98
3859,24/10/2008,876.769587,4295.67,3883.36,7649.08
3860,27/10/2008,848.91983,4334.64,3852.59,7162.9
3861,28/10/2008,940.505121,4823.45,3926.38,7621.92
3862,29/10/2008,930.092434,4808.69,4242.54,8211.9
3863,30/10/2008,954.087353,4869.3,4291.65,9029.76
3864,31/10/2008,968.75377,4987.97,4377.34,8576.98
3865,03/11/2008,966.30344,5026.84,4443.28,8576.98
3866,04/11/2008,1005.753341,5278.04,4639.5,9114.6
3867,05/11/2008,952.767392,5166.87,4530.73,9521.24
3868,06/11/2008,904.884359,4813.57,4272.41,8899.14
3869,07/11/2008,930.992881,4938.46,4364.96,8583.0
3870,10/11/2008,919.208671,5025.53,4403.92,9081.43
3871,11/11/2008,898.954922,4761.58,4246.69,8809.3
3872,12/11/2008,852.301813,4620.8,4182.02,8695.51
3873,13/11/2008,911.294009,4649.52,4169.21,8238.64
3874,14/11/2008,873.291209,4710.24,4232.97,8462.39
3875,17/11/2008,850.749341,4557.27,4132.16,8522.58
3876,18/11/2008,859.11576,4579.47,4208.55,8328.41
3877,19/11/2008,806.575894,4354.09,4005.68,8273.22
3878,20/11/2008,752.435765,4220.2,3874.99,7703.04
3879,21/11/2008,800.032543,4127.41,3780.96,7910.79
3880,24/11/2008,851.809392,4554.33,4152.96,7910.79
3881,25/11/2008,857.389412,4560.42,4171.25,8323.93
3882,26/11/2008,887.681603,4560.5,4152.69,8213.22
3883,27/11/2008,887.681603,4665.27,4226.1,8373.39
3884,28/11/2008,896.237136,4669.44,4288.01,8512.27
3885,01/12/2008,816.211407,4394.79,4065.49,8397.22
3886,02/12/2008,848.808284,4531.79,4122.86,7863.69
3887,03/12/2008,870.738773,4567.24,4169.96,8004.1
3888,04/12/2008,845.221769,4564.23,4163.61,7924.24
3889,05/12/2008,876.067187,4381.47,4049.37,7917.51
3890,08/12/2008,909.703486,4715.88,4300.06,8329.05
3891,09/12/2008,888.669657,4779.11,4381.26,8395.87
3892,10/12/2008,899.239541,4804.88,4367.28,8660.24
3893,11/12/2008,873.588063,4767.2,4388.69,8720.55
3894,12/12/2008,879.732876,4663.37,4280.35,8235.87
3895,15/12/2008,868.574005,4654.82,4277.56,8664.66
3896,16/12/2008,913.178896,4729.91,4309.08,8568.02
3897,17/12/2008,904.422705,4708.38,4324.19,8612.52
3898,18/12/2008,885.275682,4756.4,4330.66,8667.23
3899,19/12/2008,887.881262,4696.7,4286.93,8588.52
3900,22/12/2008,871.634052,4639.02,4249.16,8723.78
3901,23/12/2008,863.155991,4629.38,4255.98,8723.78
3902,24/12/2008,868.152657,4629.38,4216.59,8517.1
3903,25/12/2008,868.152657,4629.38,4216.59,8599.5
3904,26/12/2008,872.797455,4629.38,4216.59,8739.52
3905,29/12/2008,869.420605,4704.86,4319.35,8747.17
3906,30/12/2008,890.635623,4810.2,4392.68,8859.56
3907,31/12/2008,903.254921,4810.2,4434.17,8859.56
3908,02/01/2009,931.800806,4973.07,4561.79,8859.56
3909,05/01/2009,927.450122,4983.99,4579.64,9043.12
3910,06/01/2009,934.696717,5026.31,4638.92,9080.84
3911,07/01/2009,906.646175,4937.47,4507.51,9239.24
3912,08/01/2009,909.731527,4879.91,4505.37,8876.42
3913,09/01/2009,890.349957,4783.89,4448.54,8836.8
3914,12/01/2009,870.260353,4719.62,4426.19,8836.8
3915,13/01/2009,871.785193,4636.94,4399.15,8413.91
3916,14/01/2009,842.616585,4422.35,4180.64,8438.45
3917,15/01/2009,843.737557,4336.73,4121.11,8023.31
3918,16/01/2009,850.120455,4366.28,4147.06,8230.15
3919,19/01/2009,850.120455,4316.14,4108.47,8256.85
3920,20/01/2009,805.224042,4239.85,4091.4,8065.79
3921,21/01/2009,840.244616,4261.15,4059.88,7901.64
3922,22/01/2009,827.495251,4219.42,4052.23,8051.74
3923,23/01/2009,831.951671,4178.94,4052.47,7745.25
3924,26/01/2009,836.569227,4326.87,4209.01,7682.14
3925,27/01/2009,845.706031,4323.42,4194.41,8061.07
3926,28/01/2009,874.09369,4518.72,4295.2,8106.29
3927,29/01/2009,845.143327,4428.11,4190.11,8251.24
3928,30/01/2009,825.881653,4338.35,4149.64,7994.05
3929,02/02/2009,825.437231,4271.04,4077.78,7873.98
3930,03/02/2009,838.505569,4374.96,4164.46,7825.51
3931,04/02/2009,832.227166,4492.79,4228.6,8038.94
3932,05/02/2009,845.851385,4510.49,4228.93,7949.65
3933,06/02/2009,868.603258,4644.63,4291.87,8076.62
3934,09/02/2009,869.885088,4666.82,4307.61,7969.03
3935,10/02/2009,827.160652,4505.54,4213.08,7945.94
3936,11/02/2009,833.735047,4530.09,4234.26,7945.94
3937,12/02/2009,835.188846,4407.56,4202.24,7705.36
3938,13/02/2009,826.843487,4413.39,4189.59,7779.4
3939,16/02/2009,826.843487,4366.64,4134.75,7750.17
3940,17/02/2009,789.17141,4216.6,4034.13,7645.51
3941,18/02/2009,788.416115,4204.96,4006.83,7534.44
3942,19/02/2009,778.942294,4215.21,4018.37,7557.65
3943,20/02/2009,770.047285,4014.66,3889.06,7416.38
3944,23/02/2009,743.328297,3936.45,3850.73,7376.16
3945,24/02/2009,773.144792,3895.75,3816.44,7268.56
3946,25/02/2009,764.902466,3846.21,3848.98,7461.22
3947,26/02/2009,752.830647,3942.62,3915.64,7457.93
3948,27/02/2009,735.092182,3843.74,3830.09,7568.42
3949,02/03/2009,700.818721,3710.07,3625.83,7280.15
3950,03/03/2009,696.33025,3690.72,3512.09,7229.72
3951,04/03/2009,712.865752,3890.94,3645.87,7290.96
3952,05/03/2009,682.55305,3695.49,3529.86,7433.49
3953,06/03/2009,683.384059,3666.41,3530.73,7173.1
3954,09/03/2009,676.53023,3692.03,3542.4,7086.03
3955,10/03/2009,719.598207,3886.98,3715.23,7054.98
3956,11/03/2009,721.358022,3914.1,3693.81,7376.12
3957,12/03/2009,750.740692,3956.22,3712.06,7198.25
3958,13/03/2009,756.55317,3953.6,3753.68,7569.28
3959,16/03/2009,753.89268,4044.54,3863.99,7704.15
3960,17/03/2009,778.118881,3987.77,3857.1,7949.13
3961,18/03/2009,794.349336,3996.32,3804.99,7972.17
3962,19/03/2009,784.039265,4043.46,3816.93,7945.96
3963,20/03/2009,768.54411,4068.74,3842.85,7945.96
3964,23/03/2009,822.915354,4176.37,3952.81,8215.53
3965,24/03/2009,806.122109,4187.36,3911.46,8488.3
3966,25/03/2009,813.880172,4223.29,3900.25,8479.99
3967,26/03/2009,832.858398,4259.37,3925.2,8636.33
3968,27/03/2009,815.938461,4203.55,3898.85,8626.97
3969,30/03/2009,787.533271,3989.23,3762.91,8236.08
3970,31/03/2009,797.866805,4084.76,3926.14,8109.53
3971,01/04/2009,811.075471,4131.07,3955.61,8351.91
3972,02/04/2009,834.378309,4381.92,4124.97,8719.78
3973,03/04/2009,842.500407,4384.99,4029.67,8749.84
3974,06/04/2009,835.478469,4349.81,3993.54,8857.93
3975,07/04/2009,815.553046,4322.5,3930.52,8832.85
3976,08/04/2009,825.156669,4357.92,3925.52,8595.01
3977,09/04/2009,856.559664,4491.12,3983.71,8916.06
3978,10/04/2009,856.559664,4491.12,3983.71,8964.11
3979,13/04/2009,858.731607,4491.12,3983.71,8924.43
3980,14/04/2009,841.504831,4557.01,3988.99,8842.68
3981,15/04/2009,852.061563,4549.79,3968.4,8742.96
3982,16/04/2009,865.301623,4609.46,4052.98,8755.26
3983,17/04/2009,869.595504,4676.84,4092.8,8907.58
3984,20/04/2009,832.391636,4486.3,3990.86,8924.75
3985,21/04/2009,850.078029,4501.63,3987.46,8711.33
3986,22/04/2009,843.55351,4594.42,4030.66,8727.3
3987,23/04/2009,851.921924,4538.21,4018.23,8847.01
3988,24/04/2009,866.229346,4674.32,4155.99,8707.99
3989,27/04/2009,857.505685,4694.07,4167.01,8726.34
3990,28/04/2009,855.157636,4607.42,4096.4,8493.77
3991,29/04/2009,873.64314,4704.56,4189.59,8493.77
3992,30/04/2009,872.807229,4769.45,4243.71,8828.26
3993,01/05/2009,877.522986,4769.45,4243.22,8977.37
3994,04/05/2009,907.237535,4902.45,4243.22,8977.37
3995,05/05/2009,903.801114,4853.03,4336.94,8977.37
3996,06/05/2009,919.534676,4880.71,4396.49,8977.37
3997,07/05/2009,907.388466,4804.1,4398.68,9385.7
3998,08/05/2009,929.231057,4913.9,4462.09,9432.83
3999,11/05/2009,909.239446,4866.91,4435.5,9451.98
4000,12/05/2009,908.346217,4854.11,4425.54,9298.61
4001,13/05/2009,883.916046,4727.61,4331.37,9340.49
4002,14/05/2009,893.065513,4738.47,4362.58,9093.73
4003,15/05/2009,882.875286,4737.5,4348.11,9265.02
4004,18/05/2009,909.707713,4851.96,4446.45,9038.69
4005,19/05/2009,908.129652,4959.62,4482.25,9290.29
4006,20/05/2009,903.472369,5038.94,4468.41,9344.64
4007,21/05/2009,888.331146,4900.67,4345.47,9264.15
4008,22/05/2009,887.00145,4918.75,4365.29,9225.81
4009,25/05/2009,887.00145,4918.45,4365.29,9347.0
4010,26/05/2009,910.330963,4985.6,4411.72,9310.81
4011,27/05/2009,893.059786,5000.77,4416.23,9438.77
4012,28/05/2009,906.832976,4932.88,4387.54,9451.39
4013,29/05/2009,919.139863,4940.82,4417.94,9522.5
4014,01/06/2009,942.87055,5142.56,4506.19,9677.75
4015,02/06/2009,944.736197,5144.06,4477.02,9704.31
4016,03/06/2009,931.762292,5054.53,4383.42,9741.67
4017,04/06/2009,942.463847,5064.8,4386.94,9668.96
4018,05/06/2009,940.088199,5077.03,4438.56,9768.01
4019,08/06/2009,939.135089,5004.72,4405.22,9865.63
4020,09/06/2009,942.434041,4997.86,4404.79,9786.82
4021,10/06/2009,939.153168,5051.18,4436.75,9991.49
4022,11/06/2009,944.890824,5107.26,4461.87,9981.33
4023,12/06/2009,946.207083,5069.24,4441.95,10135.82
4024,15/06/2009,923.720858,4889.94,4326.01,10039.67
4025,16/06/2009,911.966368,4890.72,4328.57,9752.88
4026,17/06/2009,910.706141,4799.98,4278.46,9840.85
4027,18/06/2009,918.370122,4837.48,4280.86,9703.72
4028,19/06/2009,921.226597,4839.46,4345.93,9786.26
4029,22/06/2009,893.042577,4693.4,4234.05,9826.27
4030,23/06/2009,895.097972,4707.15,4230.02,9549.61
4031,24/06/2009,900.940587,4836.01,4279.98,9590.32
4032,25/06/2009,920.263878,4800.56,4252.57,9796.08
4033,26/06/2009,918.904472,4776.47,4241.01,9877.39
4034,29/06/2009,927.228853,4885.09,4294.03,9783.47
4035,30/06/2009,919.323942,4808.64,4249.21,9958.44
4036,01/07/2009,923.328036,4905.44,4340.71,9939.93
4037,02/07/2009,896.423078,4718.49,4234.27,9876.15
4038,03/07/2009,896.423078,4708.21,4236.28,9816.07
4039,06/07/2009,898.717695,4651.82,4194.91,9680.87
4040,07/07/2009,881.03219,4598.19,4187.0,9647.79
4041,08/07/2009,879.559901,4572.65,4140.23,9420.75
4042,09/07/2009,882.682218,4630.07,4158.66,9291.06
4043,10/07/2009,879.128333,4576.31,4127.17,9287.28
4044,13/07/2009,901.051498,4722.34,4202.13,9050.33
4045,14/07/2009,905.836942,4781.69,4237.68,9261.81
4046,15/07/2009,932.676713,4928.44,4346.46,9269.25
4047,16/07/2009,940.744079,4957.19,4361.84,9344.16
4048,17/07/2009,940.376345,4978.4,4388.75,9395.32
4049,20/07/2009,951.125566,5030.15,4443.62,9395.32
4050,21/07/2009,954.576225,5093.97,4481.17,9652.02
4051,22/07/2009,954.072126,5121.56,4493.73,9723.16
4052,23/07/2009,976.291111,5247.28,4559.8,9792.94
4053,24/07/2009,979.262658,5229.36,4576.61,9944.55
4054,27/07/2009,982.176641,5251.55,4586.13,10088.66
4055,28/07/2009,979.623555,5174.74,4528.84,10087.26
4056,29/07/2009,975.147031,5270.32,4547.53,10113.24
4057,30/07/2009,986.754389,5360.66,4631.61,10165.21
4058,31/07/2009,987.475178,5332.14,4608.36,10356.83
4059,03/08/2009,1002.625044,5426.85,4682.46,10352.47
4060,04/08/2009,1005.647437,5417.02,4671.37,10375.01
4061,05/08/2009,1002.723049,5353.01,4647.13,10252.53
4062,06/08/2009,997.080798,5369.98,4690.53,10388.09
4063,07/08/2009,1010.475123,5458.96,4731.56,10412.09
4064,10/08/2009,1007.09533,5418.12,4722.2,10524.26
4065,11/08/2009,994.345539,5285.81,4671.34,10585.46
4066,12/08/2009,1005.806137,5350.09,4716.76,10435.0
4067,13/08/2009,1012.732932,5401.11,4755.46,10517.19
4068,14/08/2009,1004.094121,5309.11,4713.97,10597.33
4069,17/08/2009,979.729925,5201.61,4645.01,10268.61
4070,18/08/2009,989.669422,5250.74,4685.78,10284.96
4071,19/08/2009,996.464477,5231.98,4689.67,10204.0
4072,20/08/2009,1007.370432,5311.06,4756.58,10383.41
4073,21/08/2009,1026.129799,5462.74,4850.89,10238.2
4074,24/08/2009,1025.572434,5519.75,4896.23,10581.05
4075,25/08/2009,1027.998293,5557.09,4916.8,10497.36
4076,26/08/2009,1028.123778,5521.97,4890.58,10639.71
4077,27/08/2009,1030.982103,5470.33,4869.35,10473.97
4078,28/08/2009,1028.931723,5517.35,4908.9,10534.14
4079,31/08/2009,1020.624637,5464.61,4908.9,10492.53
4080,01/09/2009,998.042069,5327.29,4819.7,10530.06
4081,02/09/2009,994.754644,5319.84,4817.55,10280.46
4082,03/09/2009,1003.238385,5301.42,4796.75,10214.64
4083,04/09/2009,1016.403643,5384.43,4851.7,10187.11
4084,07/09/2009,1016.403643,5463.51,4933.18,10320.94
4085,08/09/2009,1025.386079,5481.73,4947.34,10393.23
4086,09/09/2009,1033.37407,5574.26,5004.3,10312.14
4087,10/09/2009,1044.140246,5594.77,4987.68,10513.67
4088,11/09/2009,1042.732183,5624.02,5011.47,10444.33
4089,14/09/2009,1049.3362,5620.24,5018.85,10202.06
4090,15/09/2009,1052.631566,5628.98,5042.13,10217.62
4091,16/09/2009,1068.757108,5700.26,5124.13,10270.77
4092,17/09/2009,1065.485336,5731.14,5163.95,10443.8
4093,18/09/2009,1068.295328,5703.83,5172.89,10370.54
4094,21/09/2009,1064.658014,5668.65,5134.36,10370.54
4095,22/09/2009,1071.662619,5709.38,5142.6,10370.54
4096,23/09/2009,1060.865308,5702.05,5139.37,10370.54
4097,24/09/2009,1050.782103,5605.21,5079.27,10544.22
4098,25/09/2009,1044.382375,5581.41,5082.2,10265.98
4099,28/09/2009,1062.981318,5736.31,5165.7,10009.52
4100,29/09/2009,1060.605745,5713.52,5159.72,10100.2
4101,30/09/2009,1057.078558,5675.16,5133.9,10133.23
4102,01/10/2009,1029.845827,5554.55,5047.81,9978.64
4103,02/10/2009,1025.210463,5467.9,4988.7,9731.87
4104,05/10/2009,1040.455451,5508.85,5024.33,9674.49
4105,06/10/2009,1054.718888,5657.64,5137.98,9691.8
4106,07/10/2009,1057.584917,5640.75,5108.9,9799.6
4107,08/10/2009,1065.480783,5716.54,5154.64,9832.47
4108,09/10/2009,1071.489222,5711.88,5161.87,10016.39
4109,12/10/2009,1076.188745,5783.23,5210.17,10016.39
4110,13/10/2009,1073.191127,5714.31,5154.15,10076.56
4111,14/10/2009,1092.022253,5854.14,5256.1,10060.21
4112,15/10/2009,1096.557808,5830.77,5222.95,10238.65
4113,16/10/2009,1087.682343,5743.39,5190.24,10257.56
4114,19/10/2009,1097.90739,5852.56,5281.54,10236.51
4115,20/10/2009,1091.0641,5811.77,5243.4,10336.84
4116,21/10/2009,1081.400641,5833.49,5257.85,10333.39
4117,22/10/2009,1092.909178,5762.93,5207.36,10267.17
4118,23/10/2009,1079.60244,5740.25,5242.57,10282.99
4119,26/10/2009,1066.950179,5642.16,5191.74,10362.62
4120,27/10/2009,1063.414895,5635.02,5200.97,10212.46
4121,28/10/2009,1042.631474,5496.27,5080.42,10075.05
4122,29/10/2009,1066.107696,5587.45,5137.72,9891.1
4123,30/10/2009,1036.194537,5414.96,5044.55,10034.74
4124,02/11/2009,1042.876803,5430.82,5104.5,9802.95
4125,03/11/2009,1045.408874,5353.35,5037.21,9802.95
4126,04/11/2009,1046.499943,5444.23,5107.89,9844.31
4127,05/11/2009,1066.630847,5480.92,5125.64,9717.44
4128,06/11/2009,1069.300601,5488.25,5142.72,9789.35
4129,09/11/2009,1093.080333,5619.72,5235.18,9808.99
4130,10/11/2009,1093.013961,5613.2,5230.55,9870.73
4131,11/11/2009,1098.507184,5668.35,5266.75,9871.68
4132,12/11/2009,1087.237423,5663.96,5276.5,9804.49
4133,13/11/2009,1093.480688,5686.83,5296.38,9770.31
4134,16/11/2009,1109.298617,5804.82,5382.67,9791.18
4135,17/11/2009,1110.317373,5778.43,5345.93,9729.93
4136,18/11/2009,1109.795845,5787.61,5342.13,9676.8
4137,19/11/2009,1094.896096,5702.18,5267.7,9549.47
4138,20/11/2009,1091.376937,5663.15,5251.41,9497.68
4139,23/11/2009,1106.241793,5801.48,5355.5,9497.68
4140,24/11/2009,1105.653207,5769.31,5323.96,9401.58
4141,25/11/2009,1110.629658,5803.02,5364.81,9441.64
4142,26/11/2009,1110.629658,5614.17,5194.13,9383.24
4143,27/11/2009,1091.491214,5685.61,5245.73,9081.52
4144,30/11/2009,1095.629558,5625.95,5190.68,9345.55
4145,01/12/2009,1108.863356,5776.61,5312.17,9572.2
4146,02/12/2009,1109.235264,5781.68,5327.39,9608.94
4147,03/12/2009,1099.922226,5770.35,5313.0,9977.67
4148,04/12/2009,1105.975543,5817.65,5322.36,10022.59
4149,07/12/2009,1103.252932,5784.75,5310.66,10167.6
4150,08/12/2009,1091.940219,5688.58,5223.13,10140.47
4151,09/12/2009,1095.948623,5647.84,5203.89,10004.72
4152,10/12/2009,1102.351644,5709.02,5244.37,9862.82
4153,11/12/2009,1106.411427,5756.29,5261.57,10107.87
4154,14/12/2009,1114.113666,5802.26,5315.34,10105.68
4155,15/12/2009,1107.926808,5811.34,5285.77,10083.48
4156,16/12/2009,1109.178634,5903.43,5320.26,10177.41
4157,17/12/2009,1096.083255,5844.44,5217.61,10163.8
4158,18/12/2009,1102.465626,5883.7,5196.81,10142.05
4159,21/12/2009,1114.046101,5930.53,5293.99,10183.47
4160,22/12/2009,1118.024438,5945.69,5328.66,10378.03
4161,23/12/2009,1120.592041,5957.44,5372.38,10378.03
4162,24/12/2009,1126.476047,5957.44,5402.41,10536.92
4163,25/12/2009,1126.476047,5957.44,5402.41,10494.71
4164,28/12/2009,1127.77676,6002.92,5402.41,10634.23
4165,29/12/2009,1126.204108,6011.55,5437.61,10638.06
4166,30/12/2009,1126.421119,5957.43,5397.86,10546.44
4167,31/12/2009,1115.102681,5957.43,5412.88,10546.44
4168,04/01/2010,1132.985478,6048.3,5500.34,10654.79
4169,05/01/2010,1136.523386,6031.86,5522.5,10681.83
4170,06/01/2010,1137.13783,6034.33,5530.04,10731.45
4171,07/01/2010,1141.694928,6019.36,5526.72,10681.66
4172,08/01/2010,1144.983058,6037.61,5534.24,10798.32
4173,11/01/2010,1146.978977,6040.5,5538.07,10798.32
4174,12/01/2010,1136.221168,5943.0,5498.71,10879.14
4175,13/01/2010,1145.676014,5963.14,5473.48,10735.03
4176,14/01/2010,1148.460648,5988.88,5498.2,10907.68
4177,15/01/2010,1136.028881,5875.97,5455.37,10982.1
4178,18/01/2010,1136.028881,5918.55,5494.39,10855.08
4179,19/01/2010,1150.232178,5976.48,5513.14,10764.9
4180,20/01/2010,1138.040246,5851.53,5420.8,10737.52
4181,21/01/2010,1116.478536,5746.97,5335.1,10868.41
4182,22/01/2010,1091.755535,5695.32,5302.99,10590.55
4183,25/01/2010,1096.784901,5631.37,5260.31,10512.69
4184,26/01/2010,1092.165948,5668.93,5276.85,10325.28
4185,27/01/2010,1097.504182,5643.2,5217.47,10252.08
4186,28/01/2010,1084.526415,5540.33,5145.74,10414.29
4187,29/01/2010,1073.869364,5608.79,5188.52,10198.04
4188,01/02/2010,1089.188735,5654.48,5247.41,10205.02
4189,02/02/2010,1103.323052,5709.66,5283.31,10371.09
4190,03/02/2010,1097.281694,5672.09,5253.15,10404.33
4191,04/02/2010,1063.10986,5533.24,5139.31,10355.98
4192,05/02/2010,1066.186826,5434.34,5060.92,10057.09
4193,08/02/2010,1056.744665,5484.85,5092.33,9951.82
4194,09/02/2010,1070.52374,5498.26,5111.84,9932.9
4195,10/02/2010,1068.134595,5536.37,5131.99,9963.99
4196,11/02/2010,1078.466575,5503.93,5161.48,9963.99
4197,12/02/2010,1075.513262,5500.39,5142.45,10092.19
4198,15/02/2010,1075.513262,5511.1,5167.47,10013.3
4199,16/02/2010,1094.87096,5592.12,5244.06,10034.25
4200,17/02/2010,1099.509086,5648.34,5276.64,10306.83
4201,18/02/2010,1106.752095,5680.41,5325.09,10335.69
4202,19/02/2010,1109.172983,5722.05,5358.17,10123.58
4203,22/02/2010,1108.014922,5688.44,5352.07,10400.47
4204,23/02/2010,1094.60157,5604.07,5315.09,10352.1
4205,24/02/2010,1105.244201,5615.51,5342.92,10198.83
4206,25/02/2010,1102.942516,5532.33,5278.22,10101.96
4207,26/02/2010,1104.493369,5598.46,5354.52,10126.03
4208,01/03/2010,1115.71248,5713.51,5405.94,10172.06
4209,02/03/2010,1118.31055,5776.56,5484.06,10221.84
4210,03/03/2010,1118.789921,5817.88,5533.21,10253.14
4211,04/03/2010,1122.973559,5795.32,5527.16,10145.72
4212,05/03/2010,1138.698076,5877.36,5599.76,10368.96
4213,08/03/2010,1138.504872,5875.91,5606.72,10585.92
4214,09/03/2010,1140.446408,5885.89,5602.3,10567.65
4215,10/03/2010,1145.608971,5936.72,5640.57,10563.92
4216,11/03/2010,1150.243149,5928.63,5617.26,10664.95
4217,12/03/2010,1149.991906,5945.11,5625.65,10751.26
4218,15/03/2010,1150.513867,5903.56,5593.85,10751.98
4219,16/03/2010,1159.463914,5970.99,5620.43,10721.71
4220,17/03/2010,1166.210002,6024.28,5644.63,10846.98
4221,18/03/2010,1165.833014,6012.31,5642.62,10744.03
4222,19/03/2010,1159.89735,5982.43,5650.12,10824.72
4223,22/03/2010,1165.807554,5987.5,5644.54,10824.72
4224,23/03/2010,1174.166255,6017.27,5673.63,10774.15
4225,24/03/2010,1167.717291,6039.0,5677.88,10815.03
4226,25/03/2010,1165.72715,6132.95,5727.65,10828.85
4227,26/03/2010,1166.588592,6120.05,5703.02,10996.37
4228,29/03/2010,1173.222223,6156.85,5710.66,10986.47
4229,30/03/2010,1173.271454,6142.45,5672.32,11097.14
4230,31/03/2010,1169.431192,6153.55,5679.64,11089.94
4231,01/04/2010,1178.102625,6235.56,5744.89,11244.4
4232,02/04/2010,1178.102625,6235.56,5744.89,11286.09
4233,05/04/2010,1187.439253,6235.56,5744.89,11339.3
